source_id,source_type,target_id,target_type,type,severity,frequency,efficacy,first_line,interaction_type,description
SYM_029,Symptom,DIS_00439,Disease,CAUSED_BY,,,,,,
DIS_00439,Disease,TRT_0012,treatment,TREATED_BY,,,variable,False,,
DIS_00439,Disease,DRG_0004,drug,TREATED_BY,,,moderate,False,,
DIS_00439,Disease,DRG_0049,drug,TREATED_BY,,,moderate,False,,
DIS_00440,Disease,SYM_001,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_001,Symptom,DIS_00440,Disease,CAUSED_BY,,,,,,
DIS_00440,Disease,SYM_010,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_010,Symptom,DIS_00440,Disease,CAUSED_BY,,,,,,
DIS_00440,Disease,SYM_007,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_007,Symptom,DIS_00440,Disease,CAUSED_BY,,,,,,
DIS_00440,Disease,SYM_031,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_031,Symptom,DIS_00440,Disease,CAUSED_BY,,,,,,
DIS_00440,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_022,Symptom,DIS_00440,Disease,CAUSED_BY,,,,,,
DIS_00440,Disease,DRG_0051,drug,TREATED_BY,,,moderate,False,,
DIS_00440,Disease,TRT_0022,treatment,TREATED_BY,,,low,True,,
DIS_00441,Disease,SYM_032,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_032,Symptom,DIS_00441,Disease,CAUSED_BY,,,,,,
DIS_00441,Disease,SYM_028,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_028,Symptom,DIS_00441,Disease,CAUSED_BY,,,,,,
DIS_00441,Disease,SYM_043,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_043,Symptom,DIS_00441,Disease,CAUSED_BY,,,,,,
DIS_00441,Disease,SYM_007,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_007,Symptom,DIS_00441,Disease,CAUSED_BY,,,,,,
DIS_00441,Disease,DRG_0062,drug,TREATED_BY,,,low,True,,
DIS_00441,Disease,DRG_0031,drug,TREATED_BY,,,variable,True,,
DIS_00441,Disease,DRG_0054,drug,TREATED_BY,,,variable,True,,
DIS_00442,Disease,SYM_041,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_041,Symptom,DIS_00442,Disease,CAUSED_BY,,,,,,
DIS_00442,Disease,SYM_041,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_041,Symptom,DIS_00442,Disease,CAUSED_BY,,,,,,
DIS_00442,Disease,SYM_040,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_040,Symptom,DIS_00442,Disease,CAUSED_BY,,,,,,
DIS_00442,Disease,SYM_034,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_034,Symptom,DIS_00442,Disease,CAUSED_BY,,,,,,
DIS_00442,Disease,SYM_047,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_047,Symptom,DIS_00442,Disease,CAUSED_BY,,,,,,
DIS_00442,Disease,DRG_0073,drug,TREATED_BY,,,variable,True,,
DIS_00442,Disease,DRG_0003,drug,TREATED_BY,,,variable,False,,
DIS_00443,Disease,SYM_016,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_016,Symptom,DIS_00443,Disease,CAUSED_BY,,,,,,
DIS_00443,Disease,SYM_045,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_045,Symptom,DIS_00443,Disease,CAUSED_BY,,,,,,
DIS_00443,Disease,SYM_041,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_041,Symptom,DIS_00443,Disease,CAUSED_BY,,,,,,
DIS_00443,Disease,SYM_036,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_036,Symptom,DIS_00443,Disease,CAUSED_BY,,,,,,
DIS_00443,Disease,SYM_045,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_045,Symptom,DIS_00443,Disease,CAUSED_BY,,,,,,
DIS_00443,Disease,SYM_021,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_021,Symptom,DIS_00443,Disease,CAUSED_BY,,,,,,
DIS_00443,Disease,DRG_0063,drug,TREATED_BY,,,variable,True,,
DIS_00444,Disease,SYM_033,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_033,Symptom,DIS_00444,Disease,CAUSED_BY,,,,,,
DIS_00444,Disease,SYM_049,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_049,Symptom,DIS_00444,Disease,CAUSED_BY,,,,,,
DIS_00444,Disease,SYM_006,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_006,Symptom,DIS_00444,Disease,CAUSED_BY,,,,,,
DIS_00444,Disease,SYM_039,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_039,Symptom,DIS_00444,Disease,CAUSED_BY,,,,,,
DIS_00444,Disease,SYM_029,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_029,Symptom,DIS_00444,Disease,CAUSED_BY,,,,,,
DIS_00444,Disease,TRT_0007,treatment,TREATED_BY,,,moderate,False,,
DIS_00444,Disease,TRT_0024,treatment,TREATED_BY,,,high,False,,
DIS_00445,Disease,SYM_015,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_015,Symptom,DIS_00445,Disease,CAUSED_BY,,,,,,
DIS_00445,Disease,SYM_023,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_023,Symptom,DIS_00445,Disease,CAUSED_BY,,,,,,
DIS_00445,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_018,Symptom,DIS_00445,Disease,CAUSED_BY,,,,,,
DIS_00445,Disease,SYM_021,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_021,Symptom,DIS_00445,Disease,CAUSED_BY,,,,,,
DIS_00445,Disease,DRG_0078,drug,TREATED_BY,,,high,False,,
DIS_00445,Disease,TRT_0009,treatment,TREATED_BY,,,high,True,,
DIS_00445,Disease,DRG_0068,drug,TREATED_BY,,,low,True,,
DIS_00446,Disease,SYM_028,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_028,Symptom,DIS_00446,Disease,CAUSED_BY,,,,,,
DIS_00446,Disease,SYM_017,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_017,Symptom,DIS_00446,Disease,CAUSED_BY,,,,,,
DIS_00446,Disease,SYM_019,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_019,Symptom,DIS_00446,Disease,CAUSED_BY,,,,,,
DIS_00446,Disease,SYM_042,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_042,Symptom,DIS_00446,Disease,CAUSED_BY,,,,,,
DIS_00446,Disease,SYM_024,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_024,Symptom,DIS_00446,Disease,CAUSED_BY,,,,,,
DIS_00446,Disease,SYM_029,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_029,Symptom,DIS_00446,Disease,CAUSED_BY,,,,,,
DIS_00446,Disease,DRG_0057,drug,TREATED_BY,,,low,True,,
DIS_00446,Disease,DRG_0036,drug,TREATED_BY,,,variable,False,,
DIS_00446,Disease,DRG_0026,drug,TREATED_BY,,,variable,False,,
DIS_00447,Disease,SYM_038,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_038,Symptom,DIS_00447,Disease,CAUSED_BY,,,,,,
DIS_00447,Disease,SYM_002,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_002,Symptom,DIS_00447,Disease,CAUSED_BY,,,,,,
DIS_00447,Disease,SYM_021,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_021,Symptom,DIS_00447,Disease,CAUSED_BY,,,,,,
DIS_00447,Disease,SYM_010,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_010,Symptom,DIS_00447,Disease,CAUSED_BY,,,,,,
DIS_00447,Disease,DRG_0004,drug,TREATED_BY,,,variable,False,,
DIS_00447,Disease,DRG_0051,drug,TREATED_BY,,,moderate,False,,
DIS_00447,Disease,DRG_0079,drug,TREATED_BY,,,high,False,,
DIS_00448,Disease,SYM_037,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_037,Symptom,DIS_00448,Disease,CAUSED_BY,,,,,,
DIS_00448,Disease,SYM_047,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_047,Symptom,DIS_00448,Disease,CAUSED_BY,,,,,,
DIS_00448,Disease,SYM_005,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_005,Symptom,DIS_00448,Disease,CAUSED_BY,,,,,,
DIS_00448,Disease,SYM_010,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_010,Symptom,DIS_00448,Disease,CAUSED_BY,,,,,,
DIS_00448,Disease,SYM_046,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_046,Symptom,DIS_00448,Disease,CAUSED_BY,,,,,,
DIS_00448,Disease,DRG_0046,drug,TREATED_BY,,,low,True,,
DIS_00448,Disease,DRG_0053,drug,TREATED_BY,,,low,True,,
DIS_00449,Disease,SYM_026,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_026,Symptom,DIS_00449,Disease,CAUSED_BY,,,,,,
DIS_00449,Disease,SYM_042,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_042,Symptom,DIS_00449,Disease,CAUSED_BY,,,,,,
DIS_00449,Disease,SYM_036,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_036,Symptom,DIS_00449,Disease,CAUSED_BY,,,,,,
DIS_00449,Disease,SYM_029,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_029,Symptom,DIS_00449,Disease,CAUSED_BY,,,,,,
DIS_00449,Disease,SYM_049,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_049,Symptom,DIS_00449,Disease,CAUSED_BY,,,,,,
DIS_00449,Disease,SYM_016,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_016,Symptom,DIS_00449,Disease,CAUSED_BY,,,,,,
DIS_00449,Disease,DRG_0083,drug,TREATED_BY,,,moderate,False,,
DIS_00450,Disease,SYM_003,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_003,Symptom,DIS_00450,Disease,CAUSED_BY,,,,,,
DIS_00450,Disease,SYM_010,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_010,Symptom,DIS_00450,Disease,CAUSED_BY,,,,,,
DIS_00450,Disease,SYM_021,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_021,Symptom,DIS_00450,Disease,CAUSED_BY,,,,,,
DIS_00450,Disease,DRG_0066,drug,TREATED_BY,,,low,False,,
DIS_00451,Disease,SYM_043,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_043,Symptom,DIS_00451,Disease,CAUSED_BY,,,,,,
DIS_00451,Disease,SYM_003,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_003,Symptom,DIS_00451,Disease,CAUSED_BY,,,,,,
DIS_00451,Disease,SYM_014,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_014,Symptom,DIS_00451,Disease,CAUSED_BY,,,,,,
DIS_00451,Disease,DRG_0045,drug,TREATED_BY,,,high,False,,
DIS_00452,Disease,SYM_026,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_026,Symptom,DIS_00452,Disease,CAUSED_BY,,,,,,
DIS_00452,Disease,SYM_035,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_035,Symptom,DIS_00452,Disease,CAUSED_BY,,,,,,
DIS_00452,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_018,Symptom,DIS_00452,Disease,CAUSED_BY,,,,,,
DIS_00452,Disease,SYM_011,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_011,Symptom,DIS_00452,Disease,CAUSED_BY,,,,,,
DIS_00452,Disease,DRG_0026,drug,TREATED_BY,,,low,False,,
DIS_00452,Disease,DRG_0051,drug,TREATED_BY,,,high,False,,
DIS_00453,Disease,SYM_002,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_002,Symptom,DIS_00453,Disease,CAUSED_BY,,,,,,
DIS_00453,Disease,SYM_014,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_014,Symptom,DIS_00453,Disease,CAUSED_BY,,,,,,
DIS_00453,Disease,SYM_003,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_003,Symptom,DIS_00453,Disease,CAUSED_BY,,,,,,
DIS_00453,Disease,SYM_048,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_048,Symptom,DIS_00453,Disease,CAUSED_BY,,,,,,
DIS_00453,Disease,SYM_049,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_049,Symptom,DIS_00453,Disease,CAUSED_BY,,,,,,
DIS_00453,Disease,SYM_038,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_038,Symptom,DIS_00453,Disease,CAUSED_BY,,,,,,
DIS_00453,Disease,DRG_0007,drug,TREATED_BY,,,moderate,False,,
DIS_00453,Disease,DRG_0028,drug,TREATED_BY,,,high,False,,
DIS_00454,Disease,SYM_014,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_014,Symptom,DIS_00454,Disease,CAUSED_BY,,,,,,
DIS_00454,Disease,SYM_014,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_014,Symptom,DIS_00454,Disease,CAUSED_BY,,,,,,
DIS_00454,Disease,SYM_047,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_047,Symptom,DIS_00454,Disease,CAUSED_BY,,,,,,
DIS_00454,Disease,DRG_0078,drug,TREATED_BY,,,moderate,False,,
DIS_00454,Disease,DRG_0062,drug,TREATED_BY,,,low,True,,
DIS_00455,Disease,SYM_040,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_040,Symptom,DIS_00455,Disease,CAUSED_BY,,,,,,
DIS_00455,Disease,SYM_002,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_002,Symptom,DIS_00455,Disease,CAUSED_BY,,,,,,
DIS_00455,Disease,SYM_018,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_018,Symptom,DIS_00455,Disease,CAUSED_BY,,,,,,
DIS_00455,Disease,DRG_0049,drug,TREATED_BY,,,moderate,True,,
DIS_00455,Disease,DRG_0007,drug,TREATED_BY,,,low,True,,
DIS_00456,Disease,SYM_028,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_028,Symptom,DIS_00456,Disease,CAUSED_BY,,,,,,
DIS_00456,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_018,Symptom,DIS_00456,Disease,CAUSED_BY,,,,,,
DIS_00456,Disease,SYM_020,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_020,Symptom,DIS_00456,Disease,CAUSED_BY,,,,,,
DIS_00456,Disease,SYM_020,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_020,Symptom,DIS_00456,Disease,CAUSED_BY,,,,,,
DIS_00456,Disease,TRT_0029,treatment,TREATED_BY,,,moderate,True,,
DIS_00456,Disease,DRG_0082,drug,TREATED_BY,,,high,False,,
DIS_00457,Disease,SYM_001,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_001,Symptom,DIS_00457,Disease,CAUSED_BY,,,,,,
DIS_00457,Disease,SYM_047,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_047,Symptom,DIS_00457,Disease,CAUSED_BY,,,,,,
DIS_00457,Disease,SYM_038,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_038,Symptom,DIS_00457,Disease,CAUSED_BY,,,,,,
DIS_00457,Disease,SYM_002,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_002,Symptom,DIS_00457,Disease,CAUSED_BY,,,,,,
DIS_00457,Disease,TRT_0004,treatment,TREATED_BY,,,moderate,True,,
DIS_00457,Disease,DRG_0009,drug,TREATED_BY,,,variable,False,,
DIS_00457,Disease,DRG_0004,drug,TREATED_BY,,,high,False,,
DIS_00458,Disease,SYM_030,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_030,Symptom,DIS_00458,Disease,CAUSED_BY,,,,,,
DIS_00458,Disease,SYM_001,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_001,Symptom,DIS_00458,Disease,CAUSED_BY,,,,,,
DIS_00458,Disease,SYM_018,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_018,Symptom,DIS_00458,Disease,CAUSED_BY,,,,,,
DIS_00458,Disease,SYM_013,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_013,Symptom,DIS_00458,Disease,CAUSED_BY,,,,,,
DIS_00458,Disease,SYM_043,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_043,Symptom,DIS_00458,Disease,CAUSED_BY,,,,,,
DIS_00458,Disease,SYM_016,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_016,Symptom,DIS_00458,Disease,CAUSED_BY,,,,,,
DIS_00458,Disease,DRG_0006,drug,TREATED_BY,,,variable,False,,
DIS_00458,Disease,TRT_0017,treatment,TREATED_BY,,,moderate,True,,
DIS_00458,Disease,DRG_0037,drug,TREATED_BY,,,low,True,,
DIS_00459,Disease,SYM_030,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_030,Symptom,DIS_00459,Disease,CAUSED_BY,,,,,,
DIS_00459,Disease,SYM_024,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_024,Symptom,DIS_00459,Disease,CAUSED_BY,,,,,,
DIS_00459,Disease,SYM_021,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_021,Symptom,DIS_00459,Disease,CAUSED_BY,,,,,,
DIS_00459,Disease,SYM_012,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_012,Symptom,DIS_00459,Disease,CAUSED_BY,,,,,,
DIS_00459,Disease,SYM_030,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_030,Symptom,DIS_00459,Disease,CAUSED_BY,,,,,,
DIS_00459,Disease,TRT_0020,treatment,TREATED_BY,,,variable,False,,
DIS_00460,Disease,SYM_028,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_028,Symptom,DIS_00460,Disease,CAUSED_BY,,,,,,
DIS_00460,Disease,SYM_009,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_009,Symptom,DIS_00460,Disease,CAUSED_BY,,,,,,
DIS_00460,Disease,SYM_042,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_042,Symptom,DIS_00460,Disease,CAUSED_BY,,,,,,
DIS_00460,Disease,SYM_049,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_049,Symptom,DIS_00460,Disease,CAUSED_BY,,,,,,
DIS_00460,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_022,Symptom,DIS_00460,Disease,CAUSED_BY,,,,,,
DIS_00460,Disease,DRG_0081,drug,TREATED_BY,,,moderate,True,,
DIS_00460,Disease,TRT_0020,treatment,TREATED_BY,,,moderate,False,,
DIS_00460,Disease,DRG_0011,drug,TREATED_BY,,,variable,True,,
DIS_00461,Disease,SYM_034,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_034,Symptom,DIS_00461,Disease,CAUSED_BY,,,,,,
DIS_00461,Disease,SYM_017,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_017,Symptom,DIS_00461,Disease,CAUSED_BY,,,,,,
DIS_00461,Disease,SYM_044,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_044,Symptom,DIS_00461,Disease,CAUSED_BY,,,,,,
DIS_00461,Disease,DRG_0042,drug,TREATED_BY,,,low,False,,
DIS_00462,Disease,SYM_015,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_015,Symptom,DIS_00462,Disease,CAUSED_BY,,,,,,
DIS_00462,Disease,SYM_045,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_045,Symptom,DIS_00462,Disease,CAUSED_BY,,,,,,
DIS_00462,Disease,SYM_041,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_041,Symptom,DIS_00462,Disease,CAUSED_BY,,,,,,
DIS_00462,Disease,SYM_045,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_045,Symptom,DIS_00462,Disease,CAUSED_BY,,,,,,
DIS_00462,Disease,SYM_033,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_033,Symptom,DIS_00462,Disease,CAUSED_BY,,,,,,
DIS_00462,Disease,SYM_010,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_010,Symptom,DIS_00462,Disease,CAUSED_BY,,,,,,
DIS_00462,Disease,TRT_0012,treatment,TREATED_BY,,,variable,False,,
DIS_00463,Disease,SYM_035,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_035,Symptom,DIS_00463,Disease,CAUSED_BY,,,,,,
DIS_00463,Disease,SYM_002,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_002,Symptom,DIS_00463,Disease,CAUSED_BY,,,,,,
DIS_00463,Disease,SYM_019,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_019,Symptom,DIS_00463,Disease,CAUSED_BY,,,,,,
DIS_00463,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_012,Symptom,DIS_00463,Disease,CAUSED_BY,,,,,,
DIS_00463,Disease,DRG_0058,drug,TREATED_BY,,,high,False,,
DIS_00463,Disease,DRG_0046,drug,TREATED_BY,,,variable,True,,
DIS_00464,Disease,SYM_022,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_022,Symptom,DIS_00464,Disease,CAUSED_BY,,,,,,
DIS_00464,Disease,SYM_014,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_014,Symptom,DIS_00464,Disease,CAUSED_BY,,,,,,
DIS_00464,Disease,SYM_040,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_040,Symptom,DIS_00464,Disease,CAUSED_BY,,,,,,
DIS_00464,Disease,SYM_044,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_044,Symptom,DIS_00464,Disease,CAUSED_BY,,,,,,
DIS_00464,Disease,SYM_032,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_032,Symptom,DIS_00464,Disease,CAUSED_BY,,,,,,
DIS_00464,Disease,DRG_0033,drug,TREATED_BY,,,variable,False,,
DIS_00465,Disease,SYM_028,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_028,Symptom,DIS_00465,Disease,CAUSED_BY,,,,,,
DIS_00465,Disease,SYM_002,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_002,Symptom,DIS_00465,Disease,CAUSED_BY,,,,,,
DIS_00465,Disease,SYM_032,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_032,Symptom,DIS_00465,Disease,CAUSED_BY,,,,,,
DIS_00465,Disease,DRG_0070,drug,TREATED_BY,,,high,True,,
DIS_00465,Disease,DRG_0032,drug,TREATED_BY,,,high,False,,
DIS_00466,Disease,SYM_048,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_048,Symptom,DIS_00466,Disease,CAUSED_BY,,,,,,
DIS_00466,Disease,SYM_039,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_039,Symptom,DIS_00466,Disease,CAUSED_BY,,,,,,
DIS_00466,Disease,SYM_021,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_021,Symptom,DIS_00466,Disease,CAUSED_BY,,,,,,
DIS_00466,Disease,SYM_014,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_014,Symptom,DIS_00466,Disease,CAUSED_BY,,,,,,
DIS_00466,Disease,SYM_001,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_001,Symptom,DIS_00466,Disease,CAUSED_BY,,,,,,
DIS_00466,Disease,SYM_033,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_033,Symptom,DIS_00466,Disease,CAUSED_BY,,,,,,
DIS_00466,Disease,DRG_0024,drug,TREATED_BY,,,variable,False,,
DIS_00466,Disease,TRT_0005,treatment,TREATED_BY,,,variable,True,,
DIS_00466,Disease,DRG_0033,drug,TREATED_BY,,,high,False,,
DIS_00467,Disease,SYM_029,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_029,Symptom,DIS_00467,Disease,CAUSED_BY,,,,,,
DIS_00467,Disease,SYM_003,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_003,Symptom,DIS_00467,Disease,CAUSED_BY,,,,,,
DIS_00467,Disease,SYM_028,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_028,Symptom,DIS_00467,Disease,CAUSED_BY,,,,,,
DIS_00467,Disease,SYM_005,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_005,Symptom,DIS_00467,Disease,CAUSED_BY,,,,,,
DIS_00467,Disease,DRG_0032,drug,TREATED_BY,,,high,False,,
DIS_00467,Disease,TRT_0015,treatment,TREATED_BY,,,moderate,False,,
DIS_00468,Disease,SYM_020,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_020,Symptom,DIS_00468,Disease,CAUSED_BY,,,,,,
DIS_00468,Disease,SYM_022,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_022,Symptom,DIS_00468,Disease,CAUSED_BY,,,,,,
DIS_00468,Disease,SYM_046,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_046,Symptom,DIS_00468,Disease,CAUSED_BY,,,,,,
DIS_00468,Disease,DRG_0022,drug,TREATED_BY,,,moderate,True,,
DIS_00469,Disease,SYM_029,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_029,Symptom,DIS_00469,Disease,CAUSED_BY,,,,,,
DIS_00469,Disease,SYM_045,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_045,Symptom,DIS_00469,Disease,CAUSED_BY,,,,,,
DIS_00469,Disease,SYM_046,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_046,Symptom,DIS_00469,Disease,CAUSED_BY,,,,,,
DIS_00469,Disease,DRG_0061,drug,TREATED_BY,,,high,False,,
DIS_00469,Disease,DRG_0056,drug,TREATED_BY,,,variable,True,,
DIS_00470,Disease,SYM_006,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_006,Symptom,DIS_00470,Disease,CAUSED_BY,,,,,,
DIS_00470,Disease,SYM_031,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_031,Symptom,DIS_00470,Disease,CAUSED_BY,,,,,,
DIS_00470,Disease,SYM_009,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_009,Symptom,DIS_00470,Disease,CAUSED_BY,,,,,,
DIS_00470,Disease,DRG_0012,drug,TREATED_BY,,,moderate,True,,
DIS_00471,Disease,SYM_043,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_043,Symptom,DIS_00471,Disease,CAUSED_BY,,,,,,
DIS_00471,Disease,SYM_031,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_031,Symptom,DIS_00471,Disease,CAUSED_BY,,,,,,
DIS_00471,Disease,SYM_038,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
